1-0	2-nsubj	2-nsubj
277-15	14-case	17-case
277-16	14-detCOLdef	17-det
277-17	2-nmod	8-nmod
277-18	16-case	26-mark
277-19	16-case	20-case
277-20	14-nmod	26-nsubj
277-21	16-nmodCOLsmixut	26-nsubj
277-22	17-nmodCOLsmixut	21-nmod
277-23	14-punct	21-punct
277-24	21-mark	26-mark
277-25	21-mark	26-mark
277-26	14-aclCOLrelcl	2-conj
277-27	24-case	33-mark
277-28	24-case	30-case
277-29	24-detCOLdef	30-det
277-30	21-nmod	33-nsubj
277-31	26-detCOLdef	33-mark
277-32	26-detCOLdef	33-det
277-33	24-amod	26-conj
277-34	2-punct	2-punct

278-0	2-case	1-case
278-1	0-mwe	9-nmod
278-2	8-parataxis	3-case
278-3	8-parataxis	9-nmod
278-4	2-nmodCOLposs	9-nmod
278-5	5-caseCOLgen	9-mark
278-6	2-nmodCOLposs	9-nmod
278-7	5-appos	6-nmod
278-8	8-punct	6-punct
278-9	37-root	37-root
278-10	8-nsubj	9-dobj
278-11	11-detCOLdef	13-case
278-12	11-detCOLdef	13-det
278-13	9-nmodCOLsmixut	10-nmod
278-14	14-case	30-mark
278-15	14-case	17-case
278-16	14-detCOLdef	17-det
278-17	9-nmod	30-nmod
278-18	16-detCOLdef	20-mark
278-19	16-detCOLdef	20-det
278-20	14-amod	17-amod
278-21	19-caseCOLgen	30-mark
278-22	19-detCOLdef	30-mark
278-23	19-detCOLdef	24-det
278-24	14-nmod	30-nmod
278-25	21-detCOLdef	27-case
278-26	21-detCOLdef	27-det
278-27	19-nmod	24-nmod
278-28	8-cc	30-mark
278-29	8-cc	28-cc
278-30	8-conj	9-conj
278-31	23-nsubj	30-dobj
278-32	24-nmodCOLsmixut	31-nmod
278-33	27-detCOLdef	35-case
278-34	27-detCOLdef	35-det
278-35	25-nmodCOLsmixut	32-nmod
278-36	8-punct	9-punct

279-0	4-nmodCOLtmod	1-advmod
279-1	4-nsubj	5-nmod
279-2	3-detCOLdef	4-case
279-3	3-detCOLdef	4-det
279-4	1-nmodCOLsmixut	5-nmod
279-5	34-root	34-root
279-6	4-xcomp	5-conj
279-7	5-dobj	6-dobj
279-8	6-cc	34-root
279-9	6-cc	8-cc
279-10	6-conj	34-root
279-11	8-nmodCOLsmixut	10-nmod
279-12	14-case	14-case
279-13	14-case	14-case
279-14	14-nmod	11-nmod
279-15	14-punct	18-punct
279-16	14-detCOLdef	18-case
279-17	14-detCOLdef	18-det
279-18	5-nmod	14-nmod
279-19	4-punct	10-punct
279-20	17-case	22-case
279-21	17-case	22-case
279-22	4-nmod	10-nmod
279-23	19-case	24-case
279-24	17-nmod	34-root
279-25	23-nmod	24-nmod
279-26	23-punct	32-punct
279-27	23-detCOLdef	32-mark
279-28	23-detCOLdef	29-det
279-29	19-nmodCOLsmixut	32-nsubj
279-30	25-detCOLdef	32-mark
279-31	25-detCOLdef	32-det
279-32	23-amod	25-amod
279-33	4-punct	24-punct

280-0	24-root	24-root
280-1	0-xcomp	0-conj
280-2	1-dobj	1-dobj
280-3	1-dep	7-nummod
280-4	6-case	7-case
280-5	6-case	7-case
280-6	6-detCOLdef	7-det
280-7	1-iobj	2-nmod
280-8	8-case	14-mark
280-9	8-case	10-case
280-10	6-nmod	14-nsubj
280-11	8-nmodCOLsmixut	10-nmod
280-12	0-punct	10-punct
280-13	12-case	14-case
280-14	0-advcl	0-conj
280-15	14-case	16-case
280-16	12-iobj	14-dobj
280-17	16-detCOLdef	24-root
280-18	16-detCOLdef	19-det
280-19	14-nmodCOLsmixut	24-root
280-20	18-detCOLdef	22-case
280-21	18-detCOLdef	22-det
280-22	16-nmod	19-nmod
280-23	0-punct	19-punct

281-0	1-case	1-case
281-1	2-nmod	2-dobj
281-2	38-root	38-root
281-3	2-xcomp	2-conj
281-4	6-caseCOLacc	7-advmodCOLemph
281-5	6-detCOLdef	7-case
281-6	6-detCOLdef	7-det
281-7	3-dobj	3-dobj
281-8	6-punct	3-punct
281-9	9-mark	11-mark
281-10	9-mark	11-mark
281-11	6-aclCOLrelcl	3-conj
281-12	11-caseCOLacc	17-mark
281-13	9-dobj	17-nmod
281-14	13-detCOLdef	16-case
281-15	13-detCOLdef	16-det
281-16	11-nmodCOLsmixut	17-nmod
281-17	9-xcomp	2-conj
281-18	17-caseCOLacc	30-mark
281-19	17-detCOLdef	21-case
281-20	17-detCOLdef	21-det
281-21	14-dobj	30-nsubj
281-22	19-case	30-mark
281-23	19-case	24-case
281-24	17-nmod	30-nsubj
281-25	19-nmodCOLsmixut	24-nmod
281-26	24-advmod	30-advmod
281-27	24-punct	30-punct
281-28	24-mark	30-mark
281-29	24-mark	30-mark
281-30	14-advcl	2-ccomp
281-31	24-punct	35-punct
281-32	27-mark	35-mark
281-33	27-mark	35-mark
281-34	24-ccomp	35-aux
281-35	27-xcomp	2-conj
281-36	28-dobj	35-nmod
281-37	2-punct	2-punct

282-0	1-case	2-case
282-1	1-case	2-case
282-2	3-nmod	4-nsubj
282-3	1-amod	4-nsubj
282-4	23-root	23-root
282-5	3-punct	4-punct
282-6	14-mark	8-mark
282-7	7-mark	8-mark
282-8	14-advcl	4-conj
282-9	7-nsubj	12-nsubj
282-10	8-nmodCOLsmixut	9-nmod
282-11	14-punct	9-punct
282-12	14-aux	8-conj
282-13	13-detCOLdef	15-case
282-14	13-detCOLdef	15-det
282-15	14-nsubj	17-nmod
282-16	3-ccomp	17-aux
282-17	14-xcomp	4-conj
282-18	18-caseCOLacc	21-advmodCOLemph
282-19	18-detCOLdef	21-case
282-20	18-detCOLdef	21-det
282-21	15-dobj	17-nmod
282-22	3-punct	4-punct

283-0	1-case	1-mark
283-1	10-advcl	12-advcl
283-2	3-caseCOLacc	12-mark
283-3	1-dobj	12-nmod
283-4	5-detCOLdef	6-case
283-5	5-detCOLdef	6-det
283-6	3-nmodCOLsmixut	3-nmod
283-7	7-case	8-case
283-8	3-nmod	6-nmod
283-9	9-detCOLdef	11-case
283-10	9-detCOLdef	11-det
283-11	7-nmodCOLsmixut	12-nmod
283-12	57-root	57-root
283-13	10-xcomp	12-conj
283-14	11-dobj	19-nsubj
283-15	12-nmodCOLsmixut	14-nmod
283-16	12-punct	14-punct
283-17	16-mark	19-mark
283-18	16-mark	19-mark
283-19	12-aclCOLrelcl	13-conj
283-20	18-case	42-mark
283-21	18-case	22-case
283-22	16-iobj	42-nmod
283-23	22-nmod	22-nmod
283-24	22-punct	27-punct
283-25	22-detCOLdef	27-case
283-26	22-detCOLdef	27-det
283-27	18-nmodCOLsmixut	23-nmod
283-28	18-cc	30-case
283-29	18-cc	28-cc
283-30	18-conj	22-nmod
283-31	29-caseCOLgen	32-advmodCOLemph
283-32	29-nmod	30-nmod
283-33	29-punct	36-punct
283-34	29-detCOLdef	36-case
283-35	29-detCOLdef	36-det
283-36	24-nmodCOLposs	32-nmod
283-37	31-case	39-case
283-38	31-case	39-case
283-39	29-nmod	36-nmod
283-40	31-nmodCOLposs	22-nmod
283-41	29-punct	22-punct
283-42	29-appos	45-case
283-43	29-appos	42-cc
283-44	41-advmod	45-case
283-45	35-mwe	19-nmod
283-46	35-mwe	57-root
283-47	41-nmod	46-nmod
283-48	41-punct	51-punct
283-49	41-detCOLdef	51-case
283-50	41-detCOLdef	51-det
283-51	34-dep	47-nmod
283-52	44-case	55-case
283-53	44-case	55-case
283-54	44-detCOLdef	55-det
283-55	41-nmod	51-nmod
283-56	10-punct	46-punct

284-0	3-nsubj	3-nsubj
284-1	0-nmod	3-nsubj
284-2	1-amod	3-nsubj
284-3	20-root	20-root
284-4	6-case	7-case
284-5	6-case	7-case
284-6	6-detCOLdef	7-det
284-7	3-nmod	3-dobj
284-8	3-punct	7-punct
284-9	3-cc	12-mark
284-10	3-cc	9-cc
284-11	10-nsubj	12-nsubj
284-12	3-conj	3-conj
284-13	12-case	20-root
284-14	12-case	15-case
284-15	10-nmod	20-root
284-16	14-detCOLdef	18-case
284-17	14-detCOLdef	18-det
284-18	12-nmodCOLsmixut	15-nmod
284-19	3-punct	15-punct

285-0	2-advmod	2-advmod
285-1	2-punct	0-punct
285-2	22-root	22-root
285-3	2-nsubj	10-nsubj
285-4	3-nmodCOLsmixut	10-nsubj
285-5	3-nmod	4-nmod
285-6	5-amod	5-amod
285-7	5-punct	4-punct
285-8	10-mark	10-mark
285-9	10-mark	10-mark
285-10	10-aux	2-advcl
285-11	5-aclCOLrelcl	12-amod
285-12	12-case	22-root
285-13	12-case	14-case
285-14	10-iobj	22-root
285-15	12-nmodCOLsmixut	22-root
285-16	17-nmod	15-nmod
285-17	17-punct	20-punct
285-18	17-detCOLdef	20-case
285-19	17-detCOLdef	20-det
285-20	13-nmodCOLsmixut	16-nmod
285-21	2-punct	15-punct

286-0	3-nsubj	4-nmod
286-1	2-detCOLdef	3-case
286-2	2-detCOLdef	3-det
286-3	0-nmodCOLsmixut	4-nmod
286-4	29-root	29-root
286-5	6-caseCOLacc	29-root
286-6	6-detCOLdef	8-case
286-7	6-detCOLdef	8-det
286-8	3-dobj	29-root
286-9	9-case	29-root
286-10	9-case	12-case
286-11	9-detCOLdef	12-det
286-12	6-nmod	29-root
286-13	11-detCOLdef	29-root
286-14	11-detCOLdef	16-det
286-15	9-amod	16-amod
286-16	14-case	29-root
286-17	14-case	19-case
286-18	14-detCOLdef	19-det
286-19	3-nmod	29-root
286-20	16-detCOLdef	22-mark
286-21	16-detCOLdef	22-det
286-22	14-amod	19-amod
286-23	3-punct	19-punct
286-24	19-case	26-case
286-25	3-nmod	26-case
286-26	3-nmod	19-nmod
286-27	19-nmodCOLposs	19-nmod
286-28	3-punct	19-punct

287-0	2-nsubj	2-nmod
287-1	2-dep	2-advmod
287-2	38-root	38-root
287-3	4-caseCOLacc	28-mark
287-4	2-dobj	28-nsubj
287-5	6-detCOLdef	7-case
287-6	6-detCOLdef	7-det
287-7	4-nmodCOLsmixut	4-nmod
287-8	8-case	10-case
287-9	8-case	10-case
287-10	4-nmod	4-nmod
287-11	8-amod	28-nsubj
287-12	8-cc	15-case
287-13	8-cc	12-cc
287-14	15-case	15-case
287-15	15-nmod	11-nmod
287-16	15-punct	19-punct
287-17	15-detCOLdef	19-case
287-18	15-detCOLdef	19-det
287-19	8-conj	15-nmod
287-20	17-case	22-case
287-21	17-case	22-case
287-22	15-nmod	19-nmod
287-23	22-punct	28-punct
287-24	21-caseCOLacc	28-mark
287-25	21-detCOLdef	27-case
287-26	21-detCOLdef	27-det
287-27	22-dobj	28-nsubj
287-28	2-parataxis	2-conj
287-29	24-detCOLdef	31-case
287-30	24-detCOLdef	31-det
287-31	22-nsubj	28-dobj
287-32	26-case	38-root
287-33	26-case	34-case
287-34	24-nmod	32-appos
287-35	26-nmodCOLsmixut	34-nmod
287-36	22-punct	35-punct
287-37	2-punct	32-punct

288-0	2-dep	2-nsubj
288-1	0-amod	2-nsubj
288-2	42-root	42-root
288-3	4-case	7-mark
288-4	4-case	5-case
288-5	2-nmod	7-nsubj
288-6	2-nsubj	7-nsubj
288-7	5-amod	42-root
288-8	6-nmodCOLsmixut	7-nmod
288-9	9-caseCOLgen	17-mark
288-10	5-nmod	17-nsubj
288-11	11-case	13-case
288-12	11-case	13-case
288-13	9-nmod	10-nmod
288-14	9-punct	10-punct
288-15	14-mark	17-mark
288-16	14-mark	17-mark
288-17	9-aclCOLrelcl	7-conj
288-18	16-case	31-mark
288-19	16-case	20-case
288-20	14-nmod	31-nmod
288-21	18-detCOLdef	23-case
288-22	18-detCOLdef	23-det
288-23	16-nmodCOLsmixut	20-nmod
288-24	21-case	31-mark
288-25	21-case	27-case
288-26	21-detCOLdef	27-det
288-27	14-nmod	31-nmod
288-28	23-detCOLdef	31-mark
288-29	23-detCOLdef	31-det
288-30	21-amod	31-nummod
288-31	21-cc	42-root
288-32	21-cc	31-cc
288-33	26-case	34-case
288-34	21-conj	42-root
288-35	28-detCOLdef	42-root
288-36	28-detCOLdef	37-det
288-37	26-nmodCOLsmixut	42-root
288-38	30-detCOLdef	42-root
288-39	30-detCOLdef	40-det
288-40	28-amod	38-nummod
288-41	2-punct	38-punct

289-0	1-detCOLdef	2-case
289-1	1-detCOLdef	2-det
289-2	2-dep	3-nsubj
289-3	49-root	49-root
289-4	5-case	17-mark
289-5	5-case	7-case
289-6	5-detCOLdef	7-det
289-7	2-nmod	17-nsubj
289-8	7-detCOLdef	17-mark
289-9	7-detCOLdef	11-det
289-10	5-amod	11-amod
289-11	9-case	17-mark
289-12	9-case	13-case
289-13	5-nmod	11-nmod
289-14	2-punct	13-punct
289-15	2-cc	17-mark
289-16	2-cc	15-cc
289-17	2-conj	3-conj
289-18	14-case	27-mark
289-19	14-case	20-case
289-20	12-nmod	27-nsubj
289-21	14-nmodCOLsmixut	27-nsubj
289-22	15-nmodCOLsmixut	21-nmod
289-23	16-amod	22-amod
289-24	16-punct	21-punct
289-25	20-mark	27-mark
289-26	20-mark	27-mark
289-27	16-aclCOLrelcl	17-conj
289-28	22-case	34-case
289-29	22-case	30-case
289-30	20-nmod	28-nmod
289-31	25-case	32-case
289-32	25-det	34-case
289-33	25-det	34-case
289-34	20-nmod	27-dobj
289-35	20-cc	37-mark
289-36	20-cc	35-cc
289-37	20-conj	3-conj
289-38	27-dobj	49-root
289-39	28-amod	38-amod
289-40	31-advmod	41-advmod
289-41	28-amod	42-amod
289-42	33-case	49-root
289-43	33-case	44-case
289-44	28-nmod	49-root
289-45	35-detCOLdef	47-case
289-46	35-detCOLdef	47-det
289-47	33-nmodCOLsmixut	44-nmod
289-48	2-punct	44-punct

290-0	6-subjCOLcop	4-nmod
290-1	2-detCOLdef	3-case
290-2	2-detCOLdef	3-det
290-3	0-nmodCOLsmixut	4-nmod
290-4	6-cop	22-root
290-5	6-detCOLquant	4-dobj
290-6	6-case	22-root
290-7	6-case	8-case
290-8	22-root	22-root
290-9	8-detCOLdef	22-root
290-10	8-detCOLdef	11-det
290-11	6-nmodCOLsmixut	22-root
290-12	10-detCOLdef	22-root
290-13	10-detCOLdef	15-det
290-14	8-amod	15-amod
290-15	12-case	22-root
290-16	12-case	17-case
290-17	8-nmod	22-root
290-18	14-detCOLdef	20-case
290-19	14-detCOLdef	20-det
290-20	12-nmodCOLsmixut	17-nmod
290-21	6-punct	17-punct

291-0	3-subjCOLcop	44-root
291-1	0-amod	44-root
291-2	3-cop	1-conj
291-3	44-root	1-conj
291-4	3-dobj	3-nmod
291-5	4-acl	3-conj
291-6	7-case	12-mark
291-7	7-case	8-case
291-8	5-nmod	6-nmod
291-9	3-cc	12-mark
291-10	3-cc	9-cc
291-11	10-nsubj	12-nsubj
291-12	3-conj	5-conj
291-13	12-case	15-case
291-14	12-case	15-case
291-15	10-iobj	12-dobj
291-16	14-case	17-case
291-17	12-nmod	18-name
291-18	14-name	15-nmod
291-19	14-punct	12-punct
291-20	18-mark	22-mark
291-21	18-mark	22-mark
291-22	14-aclCOLrelcl	1-conj
291-23	21-case	26-case
291-24	21-detCOLdef	26-case
291-25	21-detCOLdef	26-det
291-26	18-nmod	22-dobj
291-27	23-case	31-mark
291-28	23-case	29-case
291-29	21-nmod	31-nsubj
291-30	18-dobj	31-nsubj
291-31	24-acl	22-conj
291-32	27-case	44-root
291-33	27-case	34-case
291-34	25-iobj	32-nmod
291-35	29-case	44-root
291-36	29-case	37-case
291-37	27-nmod	44-root
291-38	29-nmodCOLsmixut	39-case
291-39	29-nmodCOLsmixut	44-root
291-40	30-nmodCOLposs	42-nmod
291-41	33-caseCOLgen	42-advmodCOLemph
291-42	30-nmodCOLposs	39-nmod
291-43	3-punct	39-punct

292-0	11-nsubj	9-nsubj
292-1	0-nmodCOLsmixut	0-nmod
292-2	3-detCOLdef	4-case
292-3	3-detCOLdef	4-det
292-4	1-nmodCOLsmixut	1-nmod
292-5	6-case	8-case
292-6	6-case	8-case
292-7	6-detCOLdef	8-det
292-8	1-nmod	0-nmod
292-9	11-aux	41-root
292-10	11-case	12-case
292-11	11-case	12-case
292-12	11-detCOLquant	9-dobj
292-13	11-case	41-root
292-14	11-case	15-case
292-15	41-root	41-root
292-16	13-detCOLdef	18-case
292-17	13-detCOLdef	18-det
292-18	11-nmodCOLsmixut	15-nmod
292-19	16-case	39-mark
292-20	16-case	39-case
292-21	14-mwe	39-advmod
292-22	11-nmod	23-case
292-23	11-nmod	39-nsubj
292-24	16-nmodCOLposs	39-nsubj
292-25	20-caseCOLgen	39-advmod
292-26	20-detCOLdef	39-mark
292-27	20-detCOLdef	28-det
292-28	16-nmodCOLposs	39-nsubj
292-29	20-appos	30-name
292-30	21-name	28-nmod
292-31	20-punct	28-punct
292-32	20-appos	33-case
292-33	20-appos	39-nsubj
292-34	24-nmodCOLposs	39-nsubj
292-35	27-caseCOLgen	39-advmod
292-36	24-nmodCOLposs	39-nsubj
292-37	29-detCOLdef	39-mark
292-38	29-detCOLdef	39-det
292-39	27-amod	18-amod
292-40	11-punct	15-punct

293-0	1-case	2-case
293-1	1-case	2-case
293-2	3-nmod	4-nmod
293-3	1-nmodCOLposs	4-nmod
293-4	28-root	28-root
293-5	3-nsubj	4-dobj
293-6	4-nmodCOLsmixut	5-nmod
293-7	7-detCOLdef	9-case
293-8	7-detCOLdef	9-det
293-9	5-nmodCOLsmixut	10-nmod
293-10	3-xcomp	4-conj
293-11	8-dobj	13-nsubj
293-12	9-nmodCOLsmixut	11-nmod
293-13	9-amod	10-conj
293-14	13-case	28-root
293-15	13-case	16-case
293-16	8-nmod	28-root
293-17	13-nmodCOLsmixut	18-case
293-18	13-nmodCOLsmixut	16-nmod
293-19	14-nmodCOLposs	28-root
293-20	13-cc	28-root
293-21	13-cc	20-cc
293-22	18-case	23-case
293-23	13-conj	28-root
293-24	20-detCOLdef	26-case
293-25	20-detCOLdef	26-det
293-26	18-nmodCOLsmixut	23-nmod
293-27	3-punct	23-punct

294-0	23-root	23-root
294-1	0-nsubj	0-dobj
294-2	1-amod	3-amod
294-3	4-case	5-case
294-4	4-case	5-case
294-5	1-nmod	0-nmod
294-6	6-caseCOLgen	11-mark
294-7	4-nmodCOLposs	11-nsubj
294-8	6-nmodCOLsmixut	7-nmod
294-9	0-cc	11-mark
294-10	0-cc	9-cc
294-11	0-conj	0-conj
294-12	11-det	11-advmod
294-13	9-nsubj	11-dobj
294-14	13-case	16-case
294-15	13-case	16-case
294-16	11-nmod	11-nmod
294-17	15-caseCOLgen	23-root
294-18	13-nmodCOLposs	23-root
294-19	18-nmod	18-nmod
294-20	18-punct	19-punct
294-21	15-nmodCOLsmixut	19-nmod
294-22	0-punct	18-punct

295-0	2-case	3-case
295-1	2-case	3-case
295-2	2-detCOLdef	3-det
295-3	3-nmod	4-nsubj
295-4	21-root	21-root
295-5	5-detCOLdef	15-mark
295-6	5-detCOLdef	7-det
295-7	3-nsubj	15-nmod
295-8	7-detCOLdef	13-case
295-9	7-detCOLdef	11-det
295-10	5-amod	11-amod
295-11	9-case	13-case
295-12	9-case	13-case
295-13	3-iobj	7-nmod
295-14	9-amod	15-amod
295-15	9-cc	21-root
295-16	9-cc	15-cc
295-17	13-case	18-case
295-18	9-conj	21-root
295-19	13-nmodCOLsmixut	18-nmod
295-20	3-punct	18-punct

296-0	2-case	3-case
296-1	2-detCOLdef	3-case
296-2	2-detCOLdef	3-det
296-3	3-nmod	4-nmod
296-4	18-root	18-root
296-5	3-nsubj	4-dobj
296-6	6-case	9-nsubj
296-7	6-case	8-case
296-8	4-nmod	9-nsubj
296-9	6-amod	5-amod
296-10	6-punct	9-punct
296-11	6-appos	5-nmod
296-12	9-punct	4-punct
296-13	9-conj	4-dobj
296-14	9-cc	16-case
296-15	9-cc	14-cc
296-16	9-conj	4-nmod
296-17	3-punct	4-punct

297-0	2-case	7-mark
297-1	2-case	3-case
297-2	2-detCOLdef	3-det
297-3	5-nmod	7-nmod
297-4	4-detCOLdef	7-mark
297-5	4-detCOLdef	7-det
297-6	2-amod	7-nmod
297-7	18-root	18-root
297-8	5-nsubj	7-dobj
297-9	8-case	11-case
297-10	8-case	11-case
297-11	6-nmod	8-nmod
297-12	8-punct	7-punct
297-13	8-conj	7-dobj
297-14	8-cc	16-case
297-15	8-cc	14-cc
297-16	8-conj	7-nmod
297-17	5-punct	7-punct

298-0	1-detCOLdef	6-mark
298-1	1-detCOLdef	2-det
298-2	4-nsubj	6-nsubj
298-3	3-detCOLdef	6-mark
298-4	3-detCOLdef	6-det
298-5	1-amod	6-nsubj
298-6	44-root	19-advcl
298-7	6-case	19-mark
298-8	6-case	9-case
298-9	4-nmod	19-nmod
298-10	8-detCOLdef	19-mark
298-11	8-detCOLdef	12-det
298-12	6-nmodCOLsmixut	19-nmod
298-13	10-detCOLdef	17-mark
298-14	10-detCOLdef	15-det
298-15	8-amod	13-nummod
298-16	4-punct	13-punct
298-17	13-mark	19-mark
298-18	13-mark	19-mark
298-19	4-advcl	44-root
298-20	13-xcomp	19-conj
298-21	14-dobj	20-dobj
298-22	17-case	24-case
298-23	17-case	24-case
298-24	15-nmod	20-dobj
298-25	17-amod	26-amod
298-26	14-cc	28-mark
298-27	14-cc	26-cc
298-28	14-conj	20-conj
298-29	22-case	44-root
298-30	22-case	31-case
298-31	20-nmod	44-root
298-32	20-dobj	44-root
298-33	23-amod	34-amod
298-34	23-cc	36-case
298-35	23-cc	34-cc
298-36	23-conj	32-nmod
298-37	28-case	39-case
298-38	28-case	39-case
298-39	26-nmod	32-nmod
298-40	30-caseCOLgen	42-advmod
298-41	28-nmodCOLposs	42-nsubj
298-42	30-amod	39-amod
298-43	4-punct	32-punct

299-0	2-caseCOLacc	4-mark
299-1	2-detCOLdef	3-case
299-2	2-detCOLdef	3-det
299-3	4-dobj	4-nsubj
299-4	4-aux	15-root
299-5	15-root	4-ccomp
299-6	7-case	9-case
299-7	7-detCOLdef	9-case
299-8	7-detCOLdef	9-det
299-9	4-nmod	5-dobj
299-10	9-case	13-mark
299-11	9-case	12-case
299-12	4-nmod	13-nsubj
299-13	9-amod	9-amod
299-14	4-punct	4-punct

300-0	2-case	3-case
300-1	2-case	3-case
300-2	2-det	3-det
300-3	3-nmod	4-nmod
300-4	38-root	38-root
300-5	5-nummod	6-nummod
300-6	3-dobj	4-dobj
300-7	8-case	15-case
300-8	8-detCOLdef	15-mark
300-9	8-detCOLdef	10-det
300-10	3-nmod	15-nmod
300-11	10-detCOLdef	13-mark
300-12	10-detCOLdef	13-det
300-13	8-amod	10-amod
300-14	3-punct	13-punct
300-15	3-cc	18-case
300-16	3-cc	15-cc
300-17	14-case	18-case
300-18	16-nmod	20-nsubj
300-19	14-nmodCOLposs	20-nmod
300-20	3-conj	4-conj
300-21	16-dobj	20-dobj
300-22	17-punct	20-punct
300-23	20-mark	25-mark
300-24	20-mark	25-mark
300-25	17-aclCOLrelcl	20-conj
300-26	22-case	28-case
300-27	22-case	28-case
300-28	20-nmod	25-dobj
300-29	22-nmodCOLposs	38-root
300-30	25-detCOLdef	38-root
300-31	25-detCOLdef	33-det
300-32	22-amod	33-amod
300-33	27-case	38-root
300-34	27-case	35-case
300-35	20-nmod	38-root
300-36	27-nmodCOLsmixut	35-nmod
300-37	3-punct	35-punct

301-0	2-caseCOLacc	4-mark
301-1	2-detCOLdef	3-case
301-2	2-detCOLdef	3-det
301-3	3-dobj	4-nsubj
301-4	9-root	9-root
301-5	5-case	7-case
301-6	5-case	7-case
301-7	3-nmod	4-nmod
301-8	3-punct	4-punct

302-0	1-detCOLdef	2-case
302-1	1-detCOLdef	2-det
302-2	3-nsubj	3-nmod
302-3	3-aux	19-root
302-4	19-root	3-conj
302-5	5-case	7-case
302-6	5-case	7-case
302-7	3-nmod	4-dobj
302-8	3-cc	10-case
302-9	3-cc	8-cc
302-10	9-nsubj	12-nmod
302-11	7-nmodCOLposs	12-nmod
302-12	3-conj	4-conj
302-13	11-caseCOLacc	19-root
302-14	9-dobj	19-root
302-15	13-detCOLdef	17-case
302-16	13-detCOLdef	17-det
302-17	11-nmodCOLsmixut	14-nmod
302-18	3-punct	14-punct

303-0	2-case	3-case
303-1	2-case	3-case
303-2	2-detCOLdef	3-det
303-3	3-nmod	4-nmod
303-4	35-root	35-root
303-5	5-nummod	6-nummod
303-6	3-nsubj	4-dobj
303-7	8-case	10-case
303-8	8-detCOLdef	10-case
303-9	8-detCOLdef	10-det
303-10	5-nmod	4-dobj
303-11	11-caseCOLgen	14-advmodCOLemph
303-12	11-detCOLdef	14-case
303-13	11-detCOLdef	14-det
303-14	8-nmodCOLposs	10-nmod
303-15	5-punct	4-punct
303-16	16-mark	20-mark
303-17	16-mark	20-mark
303-18	15-case	19-case
303-19	16-nmod	20-nmod
303-20	5-aclCOLrelcl	4-conj
303-21	16-nsubj	20-dobj
303-22	19-case	35-root
303-23	19-case	24-case
303-24	17-nmod	35-root
303-25	19-amod	24-amod
303-26	22-caseCOLgen	35-root
303-27	19-nmod	30-name
303-28	22-name	27-conj
303-29	23-name	27-punct
303-30	23-name	35-root
303-31	22-cc	35-root
303-32	22-cc	31-cc
303-33	22-conj	31-nmod
303-34	3-punct	31-punct

304-0	2-caseCOLacc	4-mark
304-1	2-detCOLdef	3-case
304-2	2-detCOLdef	3-det
304-3	3-dobj	4-nsubj
304-4	40-root	40-root
304-5	5-case	21-mark
304-6	5-case	7-case
304-7	3-iobj	21-nsubj
304-8	7-detCOLdef	21-mark
304-9	7-detCOLdef	10-det
304-10	3-nsubj	21-nmod
304-11	7-appos	16-name
304-12	8-name	16-name
304-13	9-name	16-name
304-14	9-name	13-conj
304-15	11-name	14-punct
304-16	11-name	10-nmod
304-17	3-punct	16-punct
304-18	3-cc	21-mark
304-19	3-cc	18-cc
304-20	17-nsubj	21-nmod
304-21	3-conj	4-conj
304-22	17-dobj	21-dobj
304-23	18-nmodCOLsmixut	22-nmod
304-24	22-case	40-root
304-25	22-case	27-case
304-26	22-detCOLdef	27-det
304-27	17-nmod	40-root
304-28	24-detCOLdef	40-root
304-29	24-detCOLdef	32-det
304-30	22-amod	32-amod
304-31	24-advmod	32-advmod
304-32	27-case	40-root
304-33	27-case	34-case
304-34	22-nmod	32-nmod
304-35	22-punct	32-punct
304-36	22-appos	38-name
304-37	29-name	38-name
304-38	29-name	32-nmod
304-39	3-punct	32-punct

305-0	18-root	12-nsubj
305-1	2-case	12-mark
305-2	2-case	3-case
305-3	0-nmod	12-nsubj
305-4	5-nsubj	5-case
305-5	5-nsubj	3-nmod
305-6	3-nmodCOLposs	7-nmod
305-7	0-dep	5-nmod
305-8	5-punct	7-punct
305-9	5-conj	7-nmod
305-10	5-punct	3-punct
305-11	5-conj	3-nmod
305-12	9-advmodCOLinf	18-root
305-13	5-cc	15-case
305-14	5-cc	13-cc
305-15	5-conj	12-dobj
305-16	0-punct	12-punct
305-17	0-punct	12-punct

306-0	1-advmod	1-advmod
306-1	17-root	17-root
306-2	3-case	17-root
306-3	3-case	4-case
306-4	1-nmod	17-root
306-5	3-nmodCOLsmixut	17-root
306-6	4-nmod	5-nmod
306-7	5-nummod	17-root
306-8	8-caseCOLgen	17-root
306-9	4-nmod	17-root
306-10	10-detCOLdef	12-case
306-11	10-detCOLdef	12-det
306-12	8-nmodCOLsmixut	9-nmod
306-13	12-case	15-case
306-14	12-case	15-case
306-15	8-nmod	12-nmod
306-16	1-punct	9-punct

307-0	1-nsubj	7-nsubj
307-1	9-root	7-nsubj
307-2	1-nmodCOLsmixut	7-nsubj
307-3	1-amod	2-amod
307-4	3-advmod	7-advmod
307-5	1-punct	4-punct
307-6	7-advmod	7-advmod
307-7	1-amod	9-root
307-8	1-punct	7-punct

308-0	1-case	6-mark
308-1	1-case	2-case
308-2	4-nmod	6-nsubj
