748-22	19-nmod	19-nmod
748-23	15-punct	19-punct

749-0	1-nsubj	1-nsubj
749-1	5-root	5-root
749-2	1-advmod	4-advmod
749-3	4-case	4-case
749-4	1-nmod	1-dobj

750-0	1-amod	1-amod
750-1	6-nsubj	6-nsubj
750-2	3-case	3-case
750-3	1-nmod	1-nmod
750-4	3-cc	3-cc
750-5	3-conj	6-nsubj
750-6	16-root	16-root
750-7	6-advmod	11-advmod
750-8	11-case	11-case
750-9	11-mark	11-mark
750-10	11-nsubj	11-nsubj
750-11	6-advcl	16-root
750-12	11-dobj	14-nsubj
750-13	14-case	14-case
750-14	11-nmod	11-dobj
750-15	6-punct	11-punct

751-0	1-expl	1-nsubj
751-1	10-root	10-root
751-2	3-advmod	3-advmod
751-3	4-amod	4-amod
751-4	1-nsubjpass	10-root
751-5	7-case	10-root
751-6	7-mark	10-root
751-7	1-advcl	10-root
751-8	7-dobj	7-dobj
751-9	1-punct	7-punct

752-0	4-case	4-case
752-1	4-amod	4-amod
752-2	1-cc	1-cc
752-3	1-conj	4-amod
752-4	9-nmod	9-nsubj
752-5	9-aux	9-aux
752-6	9-advmod	9-advmod
752-7	8-det	8-det
752-8	9-nsubj	9-nsubj
752-9	11-root	11-root
752-10	9-punct	9-punct

753-0	1-nsubj	1-nsubj
753-1	24-root	24-root
753-2	3-det	3-det
753-3	1-dobj	1-dobj
753-4	3-cc	3-cc
753-5	3-conj	1-dobj
753-6	5-nmod	7-case
753-7	6-mwe	1-dobj
753-8	6-nmod	9-case
753-9	8-mwe	1-dobj
753-10	3-cc	9-cc
753-11	14-advmod	22-advmod
753-12	11-mwe	11-cc
753-13	11-mwe	22-advmod
753-14	18-amod	18-amod
753-15	18-amod	18-amod
753-16	15-cc	15-cc
753-17	15-conj	18-amod
753-18	3-conj	22-nsubj
753-19	22-mark	22-mark
753-20	22-neg	22-advmod
753-21	22-nsubjpass	22-nsubj
753-22	1-advcl	1-conj
753-23	1-punct	1-punct

754-0	1-nsubjpass	1-nsubj
754-1	9-root	7-cop
754-2	1-xcomp	1-dobj
754-3	2-cc	2-cc
754-4	2-conj	1-dobj
754-5	1-cc	1-cc
754-6	7-cop	7-aux
754-7	1-conj	9-root
754-8	1-punct	7-punct

755-0	1-advmod	3-advmod
755-1	5-root	3-amod
755-2	1-cop	3-aux
755-3	1-nsubj	5-root
755-4	1-punct	3-punct

756-0	4-advmod	12-advmod
756-1	4-case	3-case
756-2	3-det	3-det
756-3	4-nmodCOLposs	12-nsubj
756-4	12-nmod	12-nsubj
756-5	7-advmod	12-advmod
756-6	7-case	7-case
756-7	4-nmod	12-nsubj
756-8	12-aux	12-aux
756-9	12-nsubj	12-nsubj
756-10	9-cc	9-cc
756-11	9-conj	12-nsubj
756-12	14-root	14-root
756-13	12-punct	12-punct

757-0	2-nsubjpass	2-nsubj
757-1	2-aux	2-aux
757-2	30-root	30-root
757-3	4-nummod	4-nummod
757-4	2-nmod	2-dobj
757-5	2-punct	2-punct
757-6	2-cc	2-cc
757-7	9-mark	9-mark
757-8	9-nsubjpass	9-nsubj
757-9	10-advcl	30-root
757-10	2-conj	30-root
757-11	12-amod	12-amod
757-12	10-nsubj	10-dobj
757-13	16-case	14-case
757-14	13-mwe	10-dobj
757-15	13-mwe	16-case
757-16	12-nmod	10-dobj
757-17	16-cc	16-cc
757-18	16-conj	10-dobj
757-19	12-cc	18-cc
757-20	12-amod	18-amod
757-21	24-case	22-case
757-22	21-mwe	10-dobj
757-23	21-mwe	24-case
757-24	20-nmod	10-dobj
757-25	24-punct	24-punct
757-26	24-conj	10-dobj
757-27	24-cc	26-cc
757-28	24-conj	26-nmod
757-29	2-punct	10-punct

758-0	1-amod	1-amod
758-1	6-nsubj	12-root
758-2	3-case	3-case
758-3	1-nmod	12-root
758-4	6-cop	12-aux
758-5	6-det	12-det
758-6	12-root	12-root
758-7	9-nsubj	9-nsubj
758-8	9-advmod	9-advmod
758-9	6-aclCOLrelcl	12-root
758-10	9-dobj	9-dobj
758-11	6-punct	9-punct

759-0	1-nsubj	1-nsubj
759-1	11-root	11-root
759-2	1-advmod	3-advmod
759-3	4-det	4-amod
759-4	1-dobj	1-dobj
759-5	7-mark	7-mark
759-6	7-nsubj	7-nsubj
759-7	1-advcl	11-root
759-8	9-advmod	9-advmod
759-9	7-advmod	7-advmod
759-10	1-punct	7-punct

760-0	4-det	21-det
760-1	2-advmod	5-advmod
760-2	4-amod	4-amod
760-3	4-amod	4-amod
760-4	5-nsubj	5-nsubj
760-5	21-root	21-root
760-6	7-det	7-det
760-7	5-dobj	5-dobj
760-8	5-punct	5-punct
760-9	5-cc	5-cc
760-10	11-nsubj	11-nsubj
760-11	5-conj	21-root
760-12	13-advmod	13-advmod
760-13	14-amod	14-amod
760-14	11-dobj	11-dobj
760-15	11-cc	11-cc
760-16	11-conj	21-root
760-17	18-advmod	18-advmod
760-18	19-amod	19-amod
760-19	16-dobj	16-dobj
760-20	5-punct	16-punct

761-0	1-nsubj	1-nsubj
761-1	14-root	14-root
761-2	1-dobj	1-dobj
761-3	2-punct	6-punct
761-4	6-nsubjpass	6-nsubj
761-5	6-aux	6-aux
761-6	2-aclCOLrelcl	14-root
761-7	8-case	8-case
761-8	6-nmod	6-dobj
761-9	12-mark	12-mark
761-10	11-amod	11-amod
761-11	12-nsubj	12-nsubj
761-12	6-advcl	6-conj
761-13	1-punct	6-punct

762-0	1-det	1-det
762-1	14-nsubj	5-nsubj
762-2	1-punct	5-punct
762-3	5-nsubj	5-nsubj
762-4	5-advmod	5-advmod
762-5	1-aclCOLrelcl	37-root
762-6	7-amod	7-amod
762-7	5-dobj	5-dobj
762-8	1-punct	10-punct
762-9	10-advmod	10-advmod
762-10	1-appos	5-dobj
762-11	10-cc	10-cc
762-12	10-conj	5-dobj
762-13	14-punct	14-punct
762-14	37-root	37-root
762-15	14-neg	18-advmod
762-16	18-det	18-det
762-17	18-amod	18-amod
762-18	14-dobj	14-dobj
762-19	14-punct	14-punct
762-20	14-cc	14-cc
762-21	23-nsubj	23-nsubj
762-22	23-aux	23-aux
762-23	14-conj	37-root
762-24	28-case	28-case
762-25	28-det	28-det
762-26	28-amod	28-amod
762-27	28-amod	28-amod
762-28	23-nmod	23-dobj
762-29	28-cc	28-cc
762-30	32-case	32-case
762-31	32-amod	32-amod
762-32	28-conj	37-root
762-33	35-case	35-case
762-34	35-amod	35-amod
762-35	23-nmod	32-nmod
762-36	14-punct	32-punct

763-0	9-nsubj	9-nsubj
763-1	2-case	2-case
763-2	0-nmod	0-nmod
763-3	2-cc	2-cc
763-4	2-conj	9-nsubj
763-5	7-case	7-case
763-6	7-amod	7-amod
763-7	4-nmod	9-nsubj
763-8	9-aux	9-aux
763-9	26-root	26-root
763-10	12-det	12-det
763-11	12-amod	12-amod
763-12	9-dobj	9-dobj
763-13	12-punct	16-punct
763-14	16-advmod	16-advmod
763-15	16-case	16-case
763-16	12-nmod	9-dobj
763-17	9-punct	20-punct
763-18	20-mark	20-mark
763-19	20-nsubjpass	20-nsubj
763-20	9-advcl	9-ccomp
763-21	20-compoundCOLprt	23-case
763-22	20-cc	21-cc
763-23	24-nsubjpass	24-nsubj
763-24	20-conj	9-conj
763-25	9-punct	9-punct

764-0	2-det	2-det
764-1	2-amod	2-amod
764-2	3-nsubj	3-nsubj
764-3	16-root	16-root
764-4	3-advmod	10-advmod
764-5	10-case	10-case
764-6	10-mark	10-mark
764-7	8-amod	8-det
764-8	10-nsubj	10-nsubj
764-9	10-advmod	10-advmod
764-10	3-advcl	16-root
764-11	12-case	12-case
764-12	10-nmod	10-dobj
764-13	12-cc	12-cc
764-14	12-conj	12-nmod
764-15	3-punct	10-punct

765-0	3-root	3-root
765-1	0-cc	0-cc
765-2	0-conj	0-nmod

766-0	3-mark	3-advmod
766-1	3-nsubj	3-nsubj
766-2	3-aux	3-aux
766-3	12-advcl	21-root
766-4	5-case	5-case
766-5	3-nmod	3-dobj
766-6	5-cc	5-cc
766-7	5-conj	3-dobj
766-8	12-punct	12-punct
766-9	12-aux	12-aux
766-10	12-expl	12-nsubj
766-11	12-advmod	12-advmod
766-12	21-root	21-root
766-13	12-nsubj	21-root
766-14	17-case	17-case
766-15	17-det	17-det
766-16	17-amod	17-amod
766-17	12-nmod	21-root
766-18	19-case	19-case
766-19	17-nmod	17-nmod
766-20	12-punct	17-punct

767-0	1-case	1-case
767-1	2-nmod	2-nsubj
767-2	9-root	9-root
767-3	2-advmod	9-root
767-4	2-nsubj	9-root
767-5	7-case	6-case
767-6	7-nmodCOLposs	9-root
767-7	2-nmod	6-nmod
767-8	2-punct	6-punct

768-0	3-nsubj	3-nsubj
768-1	2-case	2-case
768-2	0-nmod	3-nsubj
768-3	26-root	26-root
768-4	3-advmod	6-advmod
768-5	6-case	6-case
768-6	3-nmod	3-dobj
768-7	6-cc	6-cc
768-8	6-conj	3-dobj
768-9	11-punct	11-punct
768-10	11-nsubj	11-nsubj
768-11	8-aclCOLrelcl	26-root
768-12	18-case	26-root
768-13	18-mark	18-mark
768-14	18-nsubj	18-nsubj
768-15	14-cc	14-cc
768-16	14-conj	18-nsubj
768-17	18-advmod	18-advmod
768-18	11-advcl	26-root
768-19	21-det	21-det
768-20	21-amod	21-amod
768-21	18-dobj	26-root
768-22	24-case	24-case
768-23	24-amod	24-amod
768-24	21-nmod	21-nmod
768-25	3-punct	21-punct

769-0	2-det	2-det
769-1	2-amod	2-amod
769-2	24-nsubj	35-root
769-3	2-punct	35-punct
769-4	7-nsubj	35-root
769-5	7-advmod	35-root
769-6	7-cop	35-aux
769-7	2-aclCOLrelcl	35-root
769-8	13-mark	13-mark
769-9	10-det	10-det
769-10	13-nsubjpass	13-nsubj
769-11	13-aux	13-aux
769-12	13-aux	13-aux
769-13	7-advcl	7-conj
769-14	15-case	15-case
769-15	13-nmod	13-dobj
769-16	15-cc	15-cc
769-17	15-conj	13-dobj
769-18	24-punct	13-punct
769-19	24-aux	24-aux
769-20	24-advmod	24-advmod
769-21	24-advmod	23-case
769-22	21-mwe	23-amod
769-23	21-mwe	24-nsubj
769-24	35-root	35-root
769-25	24-compoundCOLprt	35-root
769-26	28-case	35-root
769-27	28-mark	35-root
769-28	24-advcl	35-root
769-29	28-dobj	28-dobj
769-30	31-case	31-case
769-31	28-nmod	28-dobj
769-32	31-cc	31-cc
769-33	31-conj	31-nmod
769-34	24-punct	28-punct

770-0	1-advmod	1-advmod
770-1	21-root	21-root
770-2	4-det	4-det
770-3	4-punct	4-punct
770-4	1-nsubjpass	1-dobj
770-5	4-punct	21-punct
770-6	11-case	21-root
770-7	11-mark	21-mark
770-8	9-det	21-det
770-9	11-nsubjpass	21-root
770-10	11-advmod	11-advmod
770-11	1-advcl	9-conj
770-12	15-case	15-case
770-13	14-advmod	14-advmod
770-14	15-amod	15-amod
770-15	11-nmod	11-dobj
770-16	17-case	17-case
770-17	15-nmod	11-dobj
770-18	17-nmod	19-case
770-19	18-mwe	17-nmod
770-20	1-punct	9-punct

771-0	2-case	2-case
771-1	2-det	2-det
771-2	3-nmod	3-nsubj
771-3	22-root	22-root
771-4	9-det	9-det
771-5	6-advmod	6-advmod
771-6	9-amod	9-amod
771-7	6-cc	6-cc
771-8	6-conj	9-amod
771-9	3-nsubj	3-dobj
771-10	9-punct	14-punct
771-11	14-advmod	14-advmod
771-12	14-nsubj	14-nsubj
771-13	14-aux	14-aux
771-14	9-aclCOLrelcl	22-root
771-15	14-xcomp	22-root
771-16	15-dobj	18-nsubj
771-17	18-mark	18-mark
771-18	15-advcl	22-root
771-19	20-case	20-case
771-20	18-nmod	18-dobj
771-21	3-punct	18-punct

772-0	2-case	2-case
772-1	2-det	2-det
772-2	6-nmod	6-nsubj
772-3	2-nmod	6-advmod
772-4	6-aux	6-aux
772-5	6-nsubjpass	6-nsubj
772-6	17-root	17-root
772-7	8-advmod	8-advmod
772-8	6-xcomp	17-root
772-9	11-mark	11-mark
772-10	11-nsubj	11-nsubj
772-11	6-advcl	17-root
772-12	15-det	14-det
772-13	14-det	14-amod
772-14	15-nmodCOLposs	17-root
772-15	11-xcomp	14-nmod
772-16	6-punct	14-punct

773-0	13-nsubj	13-nsubj
773-1	0-cc	0-cc
773-2	0-conj	13-nsubj
773-3	13-aux	13-aux
773-4	5-case	5-case
773-5	13-nmod	13-nsubj
773-6	5-punct	7-punct
773-7	5-conj	5-nmod
773-8	5-punct	7-punct
773-9	5-conj	5-nmod
773-10	5-cc	9-cc
773-11	12-amod	12-amod
773-12	5-conj	13-nsubj
773-13	28-root	28-root
773-14	13-xcomp	28-root
773-15	14-dobj	14-dobj
773-16	15-cc	15-cc
773-17	15-conj	14-dobj
773-18	19-case	19-case
773-19	17-nmod	24-nsubj
773-20	22-case	22-case
773-21	22-det	22-det
773-22	14-nmod	24-nsubj
773-23	24-nsubjpass	24-nsubj
773-24	22-aclCOLrelcl	28-root
773-25	24-xcomp	28-root
773-26	25-dobj	25-dobj
773-27	13-punct	25-punct

774-0	3-nsubj	3-nsubj
774-1	2-case	2-case
774-2	0-nmod	3-nsubj
774-3	24-root	24-root
774-4	9-mark	24-mark
774-5	9-nsubj	24-root
774-6	5-mwe	24-root
774-7	5-mwe	24-root
774-8	9-aux	9-aux
774-9	3-ccomp	24-root
774-10	9-dobj	24-root
774-11	12-mark	24-root
774-12	10-acl	24-root
774-13	22-det	22-det
774-14	15-advmod	15-advmod
774-15	22-amod	22-amod
774-16	15-punct	18-punct
774-17	18-advmod	18-advmod
774-18	15-conj	22-amod
774-19	15-cc	18-cc
774-20	21-advmod	21-advmod
774-21	15-conj	22-amod
774-22	12-dobj	12-dobj
774-23	3-punct	12-punct

775-0	7-root	7-root
775-1	2-case	2-case
775-2	0-nmod	0-nmod
775-3	2-cc	2-cc
775-4	5-advmod	5-advmod
775-5	6-case	6-advmod
775-6	2-conj	0-nmod

776-0	1-case	1-case
776-1	2-nmod	2-nsubj
776-2	16-root	16-root
776-3	2-nsubjpass	16-root
776-4	2-advmod	16-root
776-5	8-case	6-case
776-6	5-mwe	16-root
776-7	5-mwe	8-case
776-8	2-nmod	6-nmod
776-9	8-cc	8-cc
776-10	14-case	11-case
776-11	10-mwe	16-root
776-12	10-mwe	14-case
776-13	14-det	14-amod
776-14	8-conj	11-nmod
776-15	2-punct	11-punct

777-0	1-expl	9-root
777-1	9-root	9-root
777-2	1-xcomp	9-root
777-3	4-mark	4-mark
777-4	1-csubj	2-conj
777-5	4-cc	4-cc
777-6	4-conj	9-root
777-7	4-dobj	6-dobj
777-8	1-punct	6-punct

778-0	4-nsubj	4-nsubj
778-1	4-aux	4-aux
778-2	4-advmod	3-case
778-3	2-mwe	4-nsubj
778-4	12-root	12-root
778-5	9-mark	9-mark
778-6	8-det	8-det
778-7	8-det	8-amod
778-8	9-nsubj	9-nsubj
778-9	4-ccomp	12-root
778-10	9-compoundCOLprt	9-dobj
778-11	4-punct	9-punct

779-0	1-nsubjpass	1-nsubj
779-1	6-root	6-root
779-2	4-case	4-case
779-3	4-det	4-amod
779-4	1-nmod	1-dobj
779-5	1-punct	1-punct

780-0	6-nsubj	6-nsubj
780-1	3-case	3-case
780-2	3-nummod	3-nummod
780-3	0-nmod	0-nmod
780-4	3-cc	3-cc
780-5	3-conj	6-nsubj
780-6	24-root	24-root
780-7	6-dobj	10-nsubj
780-8	6-xcomp	10-amod
780-9	10-case	10-case
780-10	6-nmod	6-dobj
780-11	6-punct	6-punct
780-12	6-cc	6-cc
780-13	14-det	14-det
780-14	17-nsubj	24-root
780-15	17-cop	24-aux
780-16	17-det	20-det
780-17	6-conj	20-amod
780-18	20-case	20-case
780-19	20-det	20-det
780-20	17-nmod	24-root
780-21	22-case	22-case
780-22	20-nmod	20-nmod
780-23	6-punct	20-punct

781-0	1-det	1-det
781-1	9-nsubjpass	9-nsubj
781-2	5-nsubj	9-nsubj
781-3	5-cop	9-aux
781-4	5-advmod	5-advmod
781-5	1-aclCOLrelcl	8-amod
781-6	8-case	8-case
781-7	8-amod	8-amod
781-8	5-nmod	9-nsubj
781-9	12-root	12-root
781-10	9-advmod	9-advmod
781-11	9-punct	9-punct

782-0	2-nsubj	14-root
782-1	2-cop	14-aux
782-2	14-root	14-root
782-3	5-case	14-root
782-4	5-mark	14-root
782-5	2-advcl	14-root
782-6	8-case	14-root
782-7	8-mark	14-root
782-8	5-advcl	14-root
782-9	10-det	10-det
782-10	8-dobj	8-dobj
782-11	8-compoundCOLprt	12-case
782-12	11-mwe	10-nmod
782-13	2-punct	8-punct

783-0	1-nsubj	1-nsubj
783-1	14-root	14-root
783-2	1-advmod	9-advmod
783-3	5-det	5-det
783-4	5-amod	5-amod
783-5	1-dobj	9-nsubj
783-6	7-case	7-case
783-7	5-nmod	9-nsubj
783-8	9-nsubjpass	9-nsubj
783-9	5-aclCOLrelcl	14-root
783-10	12-case	12-case
783-11	12-det	12-amod
783-12	9-nmod	9-dobj
783-13	1-punct	9-punct

784-0	1-case	1-case
784-1	2-nmod	2-nsubj
784-2	8-root	8-root
784-3	2-advmod	8-root
784-4	2-nsubjpass	8-root
784-5	6-case	6-case
784-6	2-nmod	4-nmod
784-7	2-punct	4-punct

785-0	1-nsubj	1-nsubj
785-1	12-root	12-root
785-2	1-xcomp	12-root
785-3	2-compoundCOLprt	12-root
785-4	2-dobj	12-root
785-5	8-case	8-case
785-6	8-det	8-det
785-7	8-amod	8-amod
785-8	2-nmod	12-root
785-9	10-case	10-case
785-10	8-nmod	8-nmod
785-11	1-punct	8-punct

786-0	1-nsubj	1-nsubj
786-1	13-root	13-root
786-2	1-dobj	1-dobj
786-3	2-cc	2-cc
786-4	2-conj	13-root
786-5	7-case	13-root
786-6	7-mark	13-root
786-7	1-advcl	13-root
786-8	9-amod	9-amod
786-9	7-dobj	7-dobj
786-10	11-case	11-case
786-11	9-nmod	9-nmod
786-12	1-punct	7-punct

787-0	1-det	1-det
787-1	18-root	10-nsubj
787-2	4-case	4-case
787-3	4-amod	4-amod
787-4	1-nmod	10-nsubj
787-5	1-cop	10-aux
787-6	1-advmod	10-advmod
787-7	8-det	8-det
787-8	1-nsubj	10-nsubj
787-9	10-nsubjpass	10-nsubj
787-10	8-aclCOLrelcl	18-root
787-11	12-case	12-case
787-12	10-nmod	14-nsubj
787-13	14-nsubj	14-nsubj
787-14	12-aclCOLrelcl	18-root
787-15	16-amod	16-advmod
787-16	14-dobj	14-dobj
787-17	1-punct	14-punct

788-0	5-nsubj	5-nsubj
788-1	5-aux	5-aux
788-2	5-advmod	5-advmod
788-3	4-case	4-case
788-4	5-nmod	5-nsubj
788-5	21-root	21-root
788-6	7-det	7-det
788-7	5-dobj	16-nsubj
788-8	10-case	10-case
788-9	10-amod	10-amod
788-10	7-nmod	7-nmod
788-11	5-punct	16-punct
788-12	16-mark	16-advmod
788-13	12-mwe	16-mark
788-14	15-det	15-det
788-15	16-nsubj	16-nsubj
788-16	5-advcl	21-root
788-17	16-dobj	16-dobj
788-18	19-case	19-case
788-19	17-nmod	17-nmod
788-20	5-punct	16-punct

789-0	3-advmod	3-advmod
789-1	2-det	2-amod
789-2	3-nsubj	3-nsubj
789-3	5-advcl	10-root
789-4	3-compoundCOLprt	5-advmod
789-5	10-root	10-root
789-6	5-nsubj	5-dobj
789-7	8-case	8-case
789-8	6-nmod	6-nmod
789-9	5-punct	5-punct

790-0	3-mark	3-mark
790-1	2-nummod	2-nummod
790-2	3-nsubjpass	3-nsubj
790-3	12-advcl	14-root
790-4	3-nummod	14-root
790-5	12-punct	4-punct
790-6	12-cop	14-aux
790-7	8-det	8-amod
790-8	12-nsubj	14-root
790-9	10-det	14-root
790-10	12-nmod	12-nummod
790-11	12-advmod	12-advmod
790-12	14-root	9-nummod
790-13	12-punct	9-punct

791-0	1-nsubjpass	1-nsubj
791-1	22-root	22-root
791-2	1-punct	4-punct
791-3	4-expl	4-nsubj
791-4	1-parataxis	22-root
791-5	4-nsubj	4-dobj
791-6	7-case	7-case
791-7	4-nmod	4-dobj
791-8	7-cc	7-cc
791-9	7-conj	4-dobj
791-10	4-punct	13-punct
791-11	16-mark	12-advmod
791-12	13-det	13-amod
791-13	16-nsubj	4-dobj
791-14	15-case	15-case
791-15	13-nmod	16-nsubj
791-16	4-advcl	22-root
791-17	18-amod	18-amod
791-18	16-dobj	16-dobj
791-19	20-case	20-case
791-20	18-nmod	18-nmod
791-21	1-punct	16-punct

792-0	1-nsubj	1-nsubj
792-1	27-root	27-root
792-2	11-mark	11-mark
792-3	5-det	5-det
792-4	5-amod	5-amod
792-5	11-nsubj	11-nsubj
792-6	7-case	7-case
792-7	5-nmod	11-nsubj
792-8	9-advmod	11-advmod
792-9	11-advmod	11-advmod
792-10	11-aux	11-aux
792-11	1-ccomp	27-root
792-12	13-case	13-case
792-13	11-nmod	11-dobj
792-14	11-cc	11-cc
792-15	18-punct	11-punct
792-16	18-mark	11-cc
792-17	18-det	18-det
792-18	11-conj	27-root
792-19	22-case	22-case
792-20	22-det	22-det
792-21	22-amod	22-amod
792-22	18-nmod	18-nmod
792-23	18-punct	25-punct
792-24	25-amod	25-amod
792-25	18-nmod	22-nmod
792-26	1-punct	18-punct

793-0	2-det	2-det
793-1	2-det	2-amod
793-2	7-nsubj	7-nsubj
793-3	7-cop	7-aux
793-4	7-neg	7-advmod
793-5	4-mwe	6-case
793-6	4-mwe	7-nsubj
793-7	9-root	9-root
793-8	7-punct	7-punct

794-0	1-nsubj	1-nsubj
794-1	16-root	16-root
794-2	3-mark	3-mark
794-3	1-advcl	1-conj
794-4	1-cc	3-cc
794-5	8-det	8-det
794-6	8-amod	8-amod
794-7	8-amod	8-amod
794-8	14-nsubjpass	3-dobj
794-9	10-case	10-case
794-10	8-nmod	3-dobj
794-11	12-case	12-case
794-12	8-nmod	14-nsubj
794-13	14-aux	14-aux
794-14	1-conj	1-conj
794-15	1-punct	1-punct

795-0	2-expl	19-root
795-1	2-cop	19-aux
795-2	19-root	19-root
795-3	5-mark	5-mark
795-4	5-nsubj	5-nsubj
795-5	2-csubj	19-root
795-6	7-amod	7-amod
795-7	5-dobj	16-nsubj
795-8	11-case	11-case
795-9	11-det	11-det
795-10	11-amod	11-amod
795-11	5-nmod	16-nsubj
795-12	13-case	13-case
795-13	11-nmod	16-nsubj
795-14	16-nmod	16-nsubj
795-15	16-nsubj	16-nsubj
795-16	11-aclCOLrelcl	19-root
795-17	14-case	19-root
795-18	2-punct	17-punct

796-0	1-det	1-det
796-1	3-nsubj	3-nsubj
796-2	3-aux	3-aux
796-3	7-root	7-root
796-4	5-amod	5-amod
796-5	3-dobj	3-dobj
796-6	3-punct	3-punct

797-0	3-nsubjpass	17-root
797-1	0-advmod	17-root
797-2	1-mwe	17-root
797-3	17-root	17-root
797-4	5-advmod	5-advmod
797-5	3-xcomp	8-amod
797-6	3-cc	5-cc
797-7	8-amod	8-amod
797-8	10-nsubj	10-nsubj
797-9	10-aux	10-aux
797-10	3-conj	17-root
797-11	12-nmodCOLposs	17-root
797-12	10-dobj	17-root
797-13	15-case	14-case
797-14	15-nmodCOLposs	17-root
797-15	10-nmod	14-nmod
797-16	3-punct	14-punct

798-0	3-nsubj	3-nsubj
798-1	3-aux	3-aux
798-2	3-advmod	3-advmod
798-3	20-root	20-root
798-4	5-case	5-case
798-5	3-nmod	3-dobj
798-6	7-case	7-case
798-7	5-nmod	3-dobj
798-8	3-punct	13-punct
798-9	13-nsubj	13-nsubj
798-10	9-mwe	13-nsubj
798-11	13-advmod	13-advmod
798-12	13-aux	13-aux
798-13	3-appos	20-root
798-14	15-case	15-case
798-15	13-xcomp	20-root
798-16	18-det	18-det
798-17	18-amod	18-amod
798-18	13-dobj	15-nmod
798-19	3-punct	15-punct

799-0	2-case	2-case
799-1	2-mark	2-mark
799-2	12-advcl	16-root
799-3	5-case	5-case
799-4	5-amod	5-amod
799-5	2-nmod	2-dobj
799-6	2-cc	5-cc
799-7	9-case	16-root
799-8	9-mark	16-root
799-9	2-conj	16-root
799-10	9-dobj	12-nsubj
799-11	9-advmod	12-advmod
799-12	16-root	16-root
799-13	12-advmod	14-advmod
799-14	12-nsubj	12-dobj
799-15	12-punct	12-punct

800-0	1-nsubj	1-nsubj
800-1	7-root	7-root
800-2	3-amod	3-amod
800-3	1-dobj	1-dobj
800-4	5-case	5-case
800-5	1-nmod	3-nmod
800-6	1-punct	1-punct

801-0	1-nsubj	1-nsubj
801-1	15-root	15-root
801-2	3-amod	3-amod
801-3	1-dobj	1-dobj
801-4	11-mark	11-case
801-5	4-mwe	11-mark
801-6	11-nsubjpass	11-nsubj
801-7	6-cc	6-cc
801-8	6-conj	11-nsubj
801-9	11-aux	11-aux
801-10	11-aux	11-aux
801-11	1-advcl	15-root
801-12	13-case	13-case
801-13	11-nmod	11-dobj
801-14	1-punct	11-punct

802-0	1-nsubj	1-nsubj
802-1	18-root	18-root
802-2	1-dobj	1-dobj
802-3	1-punct	10-punct
802-4	10-mark	10-advmod
802-5	4-mwe	10-mark
802-6	7-amod	7-amod
802-7	10-nsubj	10-nsubj
802-8	10-neg	10-advmod
802-9	10-aux	10-aux
802-10	1-advcl	18-root
802-11	10-compoundCOLprt	13-case
802-12	16-case	13-case
802-13	12-mwe	18-root
802-14	12-mwe	16-case
802-15	16-amod	16-amod
802-16	10-nmod	13-nmod
802-17	1-punct	13-punct

803-0	1-nsubj	1-nsubj
803-1	7-root	7-root
803-2	1-advmod	5-advmod
803-3	5-det	5-det
803-4	5-amod	5-amod
803-5	1-dobj	1-dobj
803-6	1-punct	1-punct

804-0	7-nsubjpass	4-nsubj
804-1	2-case	2-case
804-2	0-nmod	4-nsubj
804-3	4-nsubjpass	4-nsubj
804-4	2-aclCOLrelcl	17-root
804-5	6-case	17-root
804-6	4-nmod	17-root
804-7	17-root	17-root
804-8	7-compoundCOLprt	13-advmod
804-9	11-case	11-case
804-10	11-det	11-det
804-11	7-nmod	13-nsubj
804-12	13-nsubj	13-nsubj
804-13	11-aclCOLrelcl	17-root
804-14	15-det	15-det
804-15	13-nmod	13-dobj
804-16	7-punct	13-punct

805-0	1-case	1-case
805-1	4-nmod	25-root
805-2	1-acl	25-root
805-3	2-advmod	4-advmod
805-4	25-root	25-root
805-5	4-nsubj	12-nsubj
805-6	4-compoundCOLprt	9-advmod
805-7	9-det	9-det
805-8	9-amod	9-amod
805-9	4-dobj	12-nsubj
805-10	9-punct	12-punct
805-11	12-nsubj	12-nsubj
805-12	9-aclCOLrelcl	25-root
805-13	12-dobj	15-nsubj
805-14	15-case	15-case
805-15	12-nmod	12-dobj
805-16	15-punct	15-punct
805-17	15-conj	12-dobj
805-18	15-cc	17-cc
805-19	15-conj	12-dobj
805-20	21-case	21-case
805-21	19-nmod	12-dobj
805-22	23-case	23-case
805-23	21-nmod	21-nmod
805-24	4-punct	12-punct

806-0	2-case	2-case
806-1	2-det	2-det
806-2	3-nmod	3-nsubj
806-3	24-root	24-root
806-4	3-nsubjpass	5-nsubj
806-5	3-advcl	24-root
806-6	5-dobj	5-dobj
806-7	8-case	8-case
806-8	5-nmod	5-dobj
806-9	10-case	10-case
806-10	5-nmod	5-dobj
806-11	3-punct	5-punct
806-12	3-cc	5-cc
806-13	15-advmod	16-advmod
806-14	15-case	15-case
806-15	16-nmod	16-nsubj
806-16	3-conj	24-root
806-17	16-nsubj	24-root
806-18	20-det	20-det
806-19	20-amod	20-amod
806-20	16-dobj	24-root
806-21	22-case	22-case
806-22	20-nmod	20-nmod
806-23	3-punct	20-punct

807-0	2-det	2-det
807-1	2-amod	2-amod
807-2	3-nsubj	3-nsubj
807-3	5-root	5-root
