  Labeled   attachment score: 33 / 179886 * 100 = 0.02 %
  Unlabeled attachment score: 50616 / 179886 * 100 = 28.14 %
  Label accuracy score:       65 / 179886 * 100 = 0.04 %

  ================================================================================

  Evaluation of the results in SPMRL/all-baseline-nowords.conllu
  vs. gold standard Original/all-SPMRL.conllu:

  Legend: '.S' - the beginning of a sentence, '.E' - the end of a sentence

  Number of non-scoring tokens: 26248

  The overall accuracy and its distribution over CPOSTAGs

  -----------+-------+-------+------+-------+------+-------+-------
  Accuracy   | words | right |   %  | right |   %  | both  |   %
             |       | head  |      |  dep  |      | right |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 179886 | 50616 |  28% |    65 |   0% |    33 |   0%
  -----------+-------+-------+------+-------+------+-------+-------
  NOUN       | 52703 |  9592 |  18% |    33 |   0% |    18 |   0%
  VERB       | 24121 |  6141 |  25% |     0 |   0% |     0 |   0%
  ADP        | 23761 |  3015 |  13% |     5 |   0% |     2 |   0%
  DET        | 23624 | 15172 |  64% |     0 |   0% |     0 |   0%
  ADJ        | 17035 |  4632 |  27% |     1 |   0% |     0 |   0%
  PRON       | 11437 |  5213 |  46% |    15 |   0% |    13 |   0%
  ADV        | 10992 |  3365 |  31% |     0 |   0% |     0 |   0%
  CONJ       |  8165 |  1784 |  22% |    11 |   0% |     0 |   0%
  .          |  3056 |   355 |  12% |     0 |   0% |     0 |   0%
  NUM        |  2475 |   764 |  31% |     0 |   0% |     0 |   0%
  PRT        |  1763 |   477 |  27% |     0 |   0% |     0 |   0%
  X          |   754 |   106 |  14% |     0 |   0% |     0 |   0%
  -----------+-------+-------+------+-------+------+-------+-------


  The overall error rate and its distribution over CPOSTAGs

  -----------+-------+-------+------+-------+------+-------+-------
  Error      | words | head  |   %  |  dep  |   %  | both  |   %
  Rate       |       | err   |      |  err  |      | wrong |
  -----------+-------+-------+------+-------+------+-------+-------
  total      | 179886 | 129270 |  72% | 179821 | 100% | 129238 |  72%
  -----------+-------+-------+------+-------+------+-------+-------
  NOUN       | 52703 | 43111 |  82% | 52670 | 100% | 43096 |  82%
  VERB       | 24121 | 17980 |  75% | 24121 | 100% | 17980 |  75%
  ADP        | 23761 | 20746 |  87% | 23756 | 100% | 20743 |  87%
  DET        | 23624 |  8452 |  36% | 23624 | 100% |  8452 |  36%
  ADJ        | 17035 | 12403 |  73% | 17034 | 100% | 12402 |  73%
  PRON       | 11437 |  6224 |  54% | 11422 | 100% |  6222 |  54%
  ADV        | 10992 |  7627 |  69% | 10992 | 100% |  7627 |  69%
  CONJ       |  8165 |  6381 |  78% |  8154 | 100% |  6370 |  78%
  .          |  3056 |  2701 |  88% |  3056 | 100% |  2701 |  88%
  NUM        |  2475 |  1711 |  69% |  2475 | 100% |  1711 |  69%
  PRT        |  1763 |  1286 |  73% |  1763 | 100% |  1286 |  73%
  X          |   754 |   648 |  86% |   754 | 100% |   648 |  86%
  -----------+-------+-------+------+-------+------+-------+-------


  Precision and recall of DEPREL

  ----------------+------+---------+--------+------------+---------------
  deprel          | gold | correct | system | recall (%) | precision (%) 
  107  det *obj.p* dep_cpd / *obj.p* 
  107  DT *PA* / dummy *PA* 
  106  CJ *CD* / *CD* 
  106  MO MO *OC* / *OC* 
  104  NK *DA* / dummy *DA* 
  102  *mod* p_obj / *mod* 
  100  NK *NK* AG / *NK* 
   97  det mod *obj.p* / dummy dummy *obj.p* 
   93  OC *OC* / *OC* 
   91  DET ATT *OBL* / *OBL* 
   91  NE *NE* / *NE* 
   91  *MO* CC / *MO* 
   90  *CJ* CD / *CJ* dummy 
   90  *obj* obj / *obj* 
   90  NE *ATT* / *ATT* 
   90  NK NK *OA* / dummy dummy *OA* 
   90  det *suj* / *suj* 
   90  NK NK *NK* AG / *NK* 
   90  NK *NK* NK / *NK* 
   88  det *obj.p* / *obj.p* 
   88  *suj* mod / *suj* 
   86  *mod* a_obj / *mod* 
   85  *TA* PA / *TA* 
   84  ATT *OBL* / dummy *OBL* 
   84  mod *obj.p* / dummy *obj.p* 
   83  *obj* adjunct / *obj* 
   81  det *obj.p* mod dep / *obj.p* 
   81  *obj.p* dep_cpd dep_cpd / *obj.p* 
   80  adjunct *comp* / dummy *comp* 
   80  *obj.p* mod mod / *obj.p* 
   78  NK *SB* NK / *SB* 
   77  *--* NK / *--* 
   76  det *obj.p* mod.rel / dummy *obj.p* 
   74  *SS* ET / *SS* 
   73  suj *mod.rel* obj / dummy *mod.rel* 
   72  *SB* NK / *SB* 
   72  MO MO *NK* / *NK* 
   72  MO MO *OC* / dummy *OC* 
   71  *obj.p* obj / *obj.p* dummy 
   71  det *obj* mod / dummy *obj* 
   71  *PA* ET / *PA* 
   71  NK NK *SB* / dummy dummy *SB* 
   71  NK *NK* MNR / *NK* 
   70  *--* SB OC / *--* dummy 
   69  MO *CJ* / *CJ* 
   69  NK *CJ* / *CJ* 
   69  NK *AG* MNR / dummy *AG* 
   69  *CVC* NK / *CVC* 
   69  mod *mod* / dummy *mod* 
   69  *coord* mod dep.coord / *coord* 
   69  *OA* MNR / *OA* 
   69  det *obj.p* dep_cpd dep_cpd / dummy *obj.p* 
   68  *suj* dep_cpd / *suj* 
   68  MO MO *OC* / dummy dummy *OC* 
   67  -- *PAR* -- / *PAR* 
   67  OC *--* SB / *--* dummy 
   67  *obj.p* mod.rel / *obj.p* 
   67  SB *--* PD / dummy *--* 
   66  ** ROOT-VAN-PRED / ** 
   66  OA MO *OC* / *OC* 
   66  OA MO *OC* / dummy dummy *OC* 
   66  *SB* RE / *SB* 
   66  NK *MO* / *MO* 
   65  adjunct *comp* / *comp* 
   65  suj *obj.cpl* obj / dummy *obj.cpl* 
   64  ATT *TLOCY* / *TLOCY* 
   64  suj *root* obj / dummy *root* 
   64  *obj.p* obj mod / *obj.p* 
   64  -- *NK* / *NK* 
   64  SB *OC* OC / dummy *OC* 
   64  *MO* MO / *MO* 
   63  DET ATT *SUBJ* / *SUBJ* 
   63  MO *PD* / dummy *PD* 
   62  ATT *OBJ* / dummy *OBJ* 
   61  DT *PA* / *PA* 
   61  *MO* RE / *MO* 
   61  NK *DA* / *DA* 
   61  det *suj* dep_cpd / *suj* 
   60  *ats* obj.p / *ats* 
   60  det dep / dummy 
   60  NK NK *SB* AG / *SB* 
   59  *mod* dep_cpd dep_cpd dep_cpd obj.p / *mod* 
   59  -- *APP* -- / *APP* 
   59  det *obj.p* dep dep / dummy *obj.p* 
   59  AC *MO* NK / *MO* 
   58  det *dep.coord* dep / dummy *dep.coord* 
   58  det mod *obj.p* dep / *obj.p* 
   58  MODE *ATT* / *ATT* 
   58  DET ATT *OBL* / dummy dummy *OBL* 
   57  *MO* NK CD / *MO* 
   56  NK *AMS* / *AMS* 
   56  *CJ* CD / *CJ* 
   56  conjunct conjunct / 
   56  *SB* MNR / *SB* 
   56  *mod* de_obj / *mod* 
   55  CP SB OC *MO* / dummy dummy dummy *MO* 
   55  mod *ats* / *ats* 
   55  mod *obj.p* / *obj.p* 
   55  *NK* RC / *NK* 
   54  SB *--* PD / dummy *--* dummy 
   54  NK *NK* RC / dummy *NK* 
   54  *mod* obj / *mod* 
   54  mod *obj.p* mod / *obj.p* 
   53  adjunct *subj* / *subj* 
   53  *obj.p* mod dep / *obj.p* 
   53  PNC *SB* / *SB* 
   53  NK NK *CJ* / *CJ* 
   52  SB *--* OA / dummy *--* dummy 
   52  adjunct *adjunct* / *adjunct* 
   52  NG *MO* / dummy *MO* 
   52  MO *--* SB OC / dummy *--* 
   52  det mod *suj* / *suj* 
   51  *dep* dep_cpd dep_cpd obj.p / *dep* 
   51  DT *SS* / *SS* 
   50  NK NK *NK* MNR / *NK* 
   50  *mod* obj.p coord / *mod* 
   50  MO OA *OC* / dummy dummy *OC* 
   49  DT *PA* ET / dummy *PA* 
   49  DET *OBL* / *OBL* 
   49  NK NK *SB* NK / *SB* 
   49  NK *PD* / dummy *PD* 
   48  -- *--* -- / *--* dummy 
   48  det *obj* mod dep / *obj* 
   48  ATT *COORD* / *COORD* 
   48  RE *MO* / *MO* 
   48  NK *SB* RC / dummy *SB* 
   47  suj *root* obj / *root* 
   47  *mod* dep_cpd dep_cpd dep_cpd / *mod* 
   46  NK *AG* NK / *AG* 
   46  det *obj.p* mod mod / *obj.p* 
   46  det *suj* mod dep / *suj* 
   46  adjunct *comp* adjunct / *comp* 
   46  SB *--* MO OC / dummy *--* 
   45  DT *OO* / dummy *OO* 
   45  MO *CJ* NK / *CJ* 
   45  DET ATT *ATT* / dummy dummy *ATT* 
   45  NK NK *SB* MNR / *SB* 
   45  DET ATT *SUBJ* / dummy dummy *SUBJ* 
   44  ATT *ATT* / dummy *ATT* 
   44  NK *NK* PG / dummy *NK* 
   43  NK *NK* NK / dummy *NK* 
   43  det *mod* mod / *mod* 
   43  det *obj* dep dep / dummy *obj* 
   43  *NK* PG / *NK* 
   43  *arg* obj.p / *arg* 
   43  SB OA *RC* / dummy dummy *RC* 
   43  *NG* MO / *NG* 
   43  det *mod* dep / dummy *mod* 
   43  *ATT* CONJ / *ATT* 
   43  NK *APP* / *APP* 
   42  det *obj.p* coord / dummy *obj.p* 
   42  CM *CC* / *CC* 
   42  det mod *obj* / dummy dummy *obj* 
   41  NK NK *NK* NK / *NK* 
   41  *NK* CC / *NK* 
   41  det *obj.p* dep / *obj.p* 
   41  *AA* UA / *AA* 
   41  *OP* RE / *OP* 
   41  DT *DT* / *DT* 
   41  ATT ATT *OBL* / *OBL* 
   40  SS *ROOT* VG / *ROOT* 
   40  *conjunct* adjunct / *conjunct* 
   40  NK NK *OA* AG / *OA* 
   39  *coord* dep.coord dep.coord / *coord* 
   39  det *suj* mod.rel / dummy *suj* 
   39  det mod *mod* / *mod* 
   39  DET ATT *OBJ* / dummy dummy *OBJ* 
   39  PD *OC* / dummy *OC* 
   39  suj *root* mod obj / dummy *root* 
   39  MS *ROOT* +F / *ROOT* 
   39  OC *--* SB / *--* 
   39  *obj.p* mod obj / *obj.p* 
   39  *OC* OC / *OC* 
   38  MO OA *OC* / *OC* 
   38  PNC *APP* / *APP* 
   38  mod suj *root* obj / dummy *root* 
   38  CJ *PA* CJ / *PA* 
   38  *obj* obj mod / *obj* 
   38  *OO* UA / *OO* 
   38  NK *OA* MNR / *OA* 
   38  AA *DT* / *DT* 
   38  det *obj* mod.rel / dummy *obj* 
   37  *CJ* OC / *CJ* 
   37  det *suj* dep_cpd dep_cpd / dummy *suj* 
   37  NK NK *DA* / *DA* 
   37  MO *MO* / dummy *MO* 
   37  mod *mod* obj.p / *mod* 
   37  SB *--* MO / dummy *--* 
   36  *obj.p* coord / *obj.p* 
   36  adjunct *adjunct* / dummy *adjunct* 
   36  *PA* IF / *PA* 
   36  det *suj* mod mod / *suj* 
   36  mod suj aux.tps *root* obj / *root* 
   36  *COORD* COORD / *COORD* 
   36  *dep.coord* obj / *dep.coord* 
   36  NK *OA* AG / *OA* 
   35  ATT *SUBJ* / dummy *SUBJ* 
   35  -- *CJ* -- / *CJ* dummy 
   35  det mod *obj* dep / *obj* 
   35  NK NK *AG* NK / *AG* 
   35  det dep / 
   35  AT *PA* / dummy *PA* 
   35  AG *SB* / *SB* 
   35  det mod *mod* / dummy dummy *mod* 
   35  NK *--* / *--* 
   34  det *ats* dep / dummy *ats* 
   34  PNC *NK* / dummy *NK* 
   34  det *obj* dep_cpd / *obj* 
   34  PNC *CJ* / *CJ* 
   34  *mod* dep_cpd dep / *mod* 
   34  *mod* mod.rel / *mod* 
   34  det *suj* dep mod / dummy *suj* 
   34  *SB* CD / *SB* 
   33  det *suj* dep dep / dummy *suj* 
   33  det mod *obj.p* mod / *obj.p* 
   33  *mod* suj / *mod* 
   33  ** -- -- -- / ** dummy dummy dummy 
   33  NK *MO* / dummy *MO* 
   33  *--* APP CJ / *--* 
   33  MO MO MO *OC* / dummy dummy *OC* 
   32  CP SB OC *OC* / dummy dummy dummy *OC* 
   32  *obj.cpl* obj.p / *obj.cpl* 
   32  NK *CJ* CJ / dummy *CJ* 
   32  *KA* UA / *KA* 
   32  adjunct *subj* adjunct / *subj* 
   32  AA *AT* / *AT* 
   32  MS *ROOT* MS / *ROOT* 
   32  NE *COORD* / *COORD* 
   32  MO OA *OC* / dummy *OC* 
   32  det mod *obj.p* / *obj.p* 
   31  DT AT *SS* / *SS* 
   31  det *ats* / dummy *ats* 
   31  *obj* mod / *obj* 
   31  DET *SUBJ* / *SUBJ* 
   31  NK *SB* AG / *SB* 
   31  DT *SS* / dummy *SS* 
   31  *ROOT* MS / *ROOT* 
   31  adjunct *obj* / dummy *obj* 
   31  OA PM *OC* / *OC* 
   31  det *dep.coord* mod / *dep.coord* 
   31  NK *NK* AG MNR / dummy *NK* 
   31  det *obj.p* dep mod / dummy *obj.p* 
   31  DET NE *ATT* / *ATT* 
   30  NMC *NK* / *NK* 
   30  adjunct *subj* / dummy *subj* 
   30  PNC *AG* / *AG* 
   30  SB *--* MO MO / dummy *--* 
   30  mod *obj.p* dep / *obj.p* 
   30  *obj.p* dep_cpd mod / *obj.p* 
   30  det mod *obj.p* dep / dummy dummy *obj.p* 
   30  *ET* UA / *ET* 
   30  MO *NG* / *NG* 
   30  *conjunct* comp / *conjunct* 
   29  det *obj* dep_cpd dep_cpd / dummy *obj* 
   29  mod suj *root* obj / *root* 
   29  SB *--* OA / dummy *--* 
   29  DET ATT *OBJ* / *OBJ* 
   29  NK NK NK *NK* / *NK* 
   29  *SB* AG / *SB* 
   29  OP *OC* / *OC* 
   29  DT AT *PA* / dummy dummy *PA* 
   29  CP SB OC *RE* / dummy dummy dummy *RE* 
   29  NE *SUBJ* / *SUBJ* 
   29  *SB* CD / *SB* dummy 
   29  *dep.coord* mod / *dep.coord* 
   28  *dep* obj.p / *dep* dummy 
   28  *OO* ET / *OO* 
   28  *VG* OO / *VG* 
   28  *dep.coord* obj.cpl / *dep.coord* 
   28  suj *obj.cpl* ats / dummy *obj.cpl* 
   28  SB *CJ* OC / dummy *CJ* 
   28  det *obj* dep mod / dummy *obj* 
   28  *SB* RC / *SB* 
   28  SB *--* MO / dummy *--* dummy 
   28  OBL *MODE* / *MODE* 
   28  ** coord / ** 
   28  *obj.p* dep dep / *obj.p* 
   28  *obj* dep / *obj* 
   28  ATT ATT *ATT* / *ATT* 
   28  ATT ATT *SUBJ* / *SUBJ* 
   27  conjunct *coord* conjunct / *coord* 
   27  suj *root* ats / dummy *root* 
   27  *suj* mod mod mod / *suj* 
   27  *OC* SB OC / *OC* 
   27  *MO* CD / *MO* 
   27  MO NK *SB* / dummy *SB* 
   27  *PD* AG / *PD* 
   27  MO *--* SB MO / dummy *--* 
   27  PNC PNC *NK* / *NK* 
   26  NK NK *NK* MNR / dummy dummy *NK* 
   26  SB OC *RC* / dummy *RC* 
   26  *PAR* NK / *PAR* 
   26  *a_obj* obj.p coord / *a_obj* 
   26  det *obj* mod mod / *obj* 
   26  suj *root* ats mod / dummy *root* 
   26  SB *--* PD / *--* 
   26  NK *OA* RC / dummy *OA* 
   26  DET *COORD* / dummy *COORD* 
   26  det *obj.p* dep_cpd / dummy *obj.p* 
   26  NK *SB* PG / dummy *SB* 
   25  mod *mod* dep / *mod* 
   25  SB *--* MO OA / dummy *--* 
   25  SB *--* OA MO / dummy *--* 
   25  SBP *NK* / *NK* 
   25  NK *PD* MNR / dummy *PD* 
   25  ATT *COORD* / dummy *COORD* 
   25  AT *SS* / *SS* 
   25  *mod* mod dep / *mod* 
   25  SS *UA* VG / *UA* 
   25  CD *NK* / *NK* 
   25  NK *AG* RC / dummy *AG* 
   25  ATT ATT *OBJ* / *OBJ* 
   25  *MO* CD / *MO* dummy 
   25  MO MO OA *OC* / dummy dummy dummy *OC* 
   25  NK NK *PD* / dummy dummy *PD* 
   25  AG *NK* / *NK* 
   25  *COORD* CONJ / *COORD* 
   24  DET ATT ATT *ATT* / *ATT* 
   24  conjunct *pred* conjunct / *pred* 
   24  NK *--* / dummy *--* 
   24  ** ROOT-VAN-PRED / ** dummy 
   24  *--* OC / *--* 
   24  MO *CJ* / dummy *CJ* 
   24  NK NK *SB* MNR / dummy dummy *SB* 
   24  *ats* dep / *ats* 
   24  PNC *--* / *--* 
   24  *CJ* SB OC / *CJ* 
   24  MO MO MO *OC* / *OC* 
   24  NK NK *OA* MNR / *OA* 
   24  AMS *MO* / *MO* 
   24  ** -- -- / ** dummy dummy 
   24  SB MO *RC* / dummy dummy *RC* 
   24  det *obj.p* dep mod.rel / dummy *obj.p* 
   24  *OA* AG / *OA* 
   24  AA *SP* / *SP* 
   23  OBJ *ATT* / *ATT* 
   23  MO *SB* / *SB* 
   23  *CJ* PA / *CJ* 
   23  NK *CJ* MNR / dummy *CJ* 
   23  det mod *obj* / *obj* 
   23  NG *MO* / *MO* 
   23  ** -- -- / ** 
   23  *root* mod / *root* 
   23  SB *--* PD / *--* dummy 
   23  NK *APP* / dummy *APP* 
   23  *mod* mod p_obj / *mod* 
   23  *adjunct* comp_fin / *adjunct* 
   23  SB OA MO *RC* / dummy dummy dummy *RC* 
   23  NK *NK* RC / *NK* 
   23  MO *MNR* NK / *MNR* 
   23  *AA* HD / *AA* 
   23  *MO* NK MO / *MO* 
   23  *dep.coord* dep / *dep.coord* 
   23  DET *DAT* / dummy *DAT* 
   23  *suj* mod mod / *suj* 
   23  *MO* NK AC / *MO* 
   23  *CJ* NK CJ / *CJ* 
   23  SB *--* OA MO MO / dummy *--* 
   23  suj aux.tps *root* obj / *root* 
   23  *root* dep / *root* 
   22  NK *PD* AG / dummy *PD* 
   22  ATT ATT *OBJ* / dummy dummy *OBJ* 
   22  NK *NK* CD / *NK* 
   22  MO MO PM *OC* / *OC* 
   22  *--* SB PD / *--* 
   22  *pd* adjunct / *pd* 
   22  OA MO PM *OC* / *OC* 
   22  *dep* dep_cpd obj.p / *dep* 
   22  *dep.coord* dep_cpd / *dep.coord* 
   22  adjunct *obj* / *obj* 
   22  MODE *MODE* / *MODE* 
   22  det *obj.p* mod dep / dummy *obj.p* 
   22  SB MO MO *RC* / dummy dummy dummy *RC* 
   22  NK *AG* AG / dummy *AG* 
   21  *VG* OO / *VG* dummy 
   21  AT *OO* / dummy *OO* 
   21  *obj.p* dep mod / *obj.p* 
   21  MO PM *OC* / *OC* 
   21  AMS *NK* / *NK* 
   21  AT *PA* / *PA* 
   21  SB *--* OA MO / dummy *--* dummy 
   21  OBL DET *OBL* / dummy *OBL* 
   21  DET ATT ATT *OBL* / *OBL* 
   21  NK *CJ* AG / dummy *CJ* 
   21  suj *root* obj mod / dummy *root* 
   21  det *mod* / *mod* 
   21  det *suj* dep_cpd dep_cpd dep / dummy *suj* 
   21  ** -- -- / ** dummy 
   21  OC PM *OC* / *OC* 
   21  PUNCT *APPEND* PUNCT / *APPEND* 
   21  NK NK *AG* AG / *AG* 
   21  MO *--* SB / dummy *--* 
   20  MO MO MO *OC* / dummy dummy dummy *OC* 
   20  NK NK *OA* MNR / dummy dummy *OA* 
   20  det *obj* / *obj* 
   20  *--* MNR / *--* dummy 
   20  OA MO *OC* / dummy *OC* 
   20  suj *obj.cpl* obj / *obj.cpl* 
   20  *PA* UA / *PA* 
   20  DT *SS* ET / *SS* 
   20  det *mod* mod / dummy *mod* 
   20  MO *--* SB OA / dummy *--* dummy 
   20  NK *CJ* NK / *CJ* 
   20  det mod *mod* mod / *mod* 
   20  det *obj.p* dep_cpd mod / *obj.p* 
   20  adjunct *obj* adjunct / *obj* 
   20  MO *--* SB / dummy *--* dummy 
   20  SB *--* MO PD / dummy *--* 
   20  *adjunct* mwe / *adjunct* 
   20  OBL *TLOCY* / *TLOCY* 
   20  suj *mod.rel* mod obj / dummy *mod.rel* 
   20  DT AT *PA* / *PA* 
   20  SB PD *RC* / dummy dummy *RC* 
   19  *--* MNR / *--* 
   19  DT *SP* / dummy *SP* 
   19  *SUBJ* CONJ / *SUBJ* 
   19  ATT *TFROM* / *TFROM* 
   19  ATT *LOCY* / *LOCY* 
   19  DT *PA* ET / *PA* 
   19  *obj.p* dep_cpd dep / *obj.p* 
   19  SB MO OA *RC* / dummy dummy dummy *RC* 
   19  SB *--* OC CD / dummy *--* 
   19  NMC *NK* NK / *NK* 
   19  NK NK *SB* / dummy *SB* 
   19  MO *--* SB OA / dummy *--* 
   19  det *obj* dep / *obj* 
   19  suj *mod* obj / dummy *mod* 
   19  *OC* MO / *OC* 
   19  *ats* de_obj / *ats* 
   19  *obj.p* a_obj / *obj.p* 
   19  *obj.p* mod mod.rel / *obj.p* 
   19  *de_obj* obj.p coord / *de_obj* 
   19  *ROOT-VAN-CONJ* ATT / *ROOT-VAN-CONJ* 
   19  *p_obj* obj.p coord / *p_obj* 
   19  PNC *NK* PAR / *NK* 
   19  DA *OC* / *OC* 
   19  NUM *ATT* / *ATT* 
   19  *ATT* COORD / *ATT* 
   19  CM *CC* NK / *CC* 
   19  *SB* PG / *SB* 
   18  SB MO OC *RC* / dummy dummy dummy *RC* 
   18  MO NMC *NK* / *NK* 
   18  NK *PD* / *PD* 
   18  NK *DA* AG / dummy *DA* 
   18  DT *OO* / *OO* 
   18  NK *NK* CD / dummy *NK* 
   18  *CJ* MNR / *CJ* 
   18  SS *ROOT* OO / dummy *ROOT* 
   18  *SB* APP / *SB* 
   18  *obj* obj / *obj* dummy 
   18  *mod* mod coord / *mod* 
   18  *CJ* OA / *CJ* dummy 
   18  MO MO OA *OC* / dummy dummy *OC* 
   18  MS *UA* +F / *UA* 
   18  ATT ATT *OBL* / dummy dummy *OBL* 
   18  det *dep.coord* mod / dummy *dep.coord* 
   18  OA MO MO *OC* / dummy dummy dummy *OC* 
   18  *subj* comp / *subj* 
   18  NK *NK* CD / *NK* dummy 
   18  DT *SS* ET / dummy *SS* 
   17  *obj.p* dep_cpd dep_cpd dep / *obj.p* 
   17  *CJ* AG / *CJ* 
   17  *mod* obj.p arg / *mod* 
   17  *AA* HD HD PA / *AA* 
   17  mod *ats* / dummy *ats* 
   17  -- *MO* / *MO* 
   17  MO *--* SB OC / *--* 
   17  NK NK *CJ* / dummy dummy *CJ* 
   17  *IF* OO / *IF* 
   17  NK *SB* OC / dummy *SB* 
   17  *obj.p* obj.p / *obj.p* 
   17  *mod* dep_cpd dep_cpd obj.cpl / *mod* 
   17  NK *OA* OC / dummy *OA* 
   17  *obj.p* ponct mod ponct / *obj.p* 
   17  *--* SB OC CJ / *--* 
   17  det *obj.p* mod mod.rel / dummy *obj.p* 
   17  SB *--* OP / dummy *--* dummy 
   17  NK *AG* CD / dummy *AG* 
   17  MO MO *PD* / dummy dummy *PD* 
   17  CM *MO* / *MO* 
   17  SB *--* OA / *--* dummy 
   17  MO OA MO *OC* / dummy dummy dummy *OC* 
   17  SB *--* OP / dummy *--* 
   17  NK *OA* PG / dummy *OA* 
   17  *obj* mod.rel / *obj* 
   17  det mod *obj* dep / dummy dummy *obj* 
   17  DA *OC* / dummy *OC* 
   17  adjunct *adjunct* adjunct / *adjunct* 
   17  adjunct *conjunct* / dummy *conjunct* 
   17  *CJ* MO / *CJ* 
   17  *obj.p* dep_cpd dep_cpd dep_cpd / *obj.p* 
   16  PD *--* SB / dummy *--* 
   16  det *suj* dep coord / dummy *suj* 
   16  DT DT *SS* / *SS* 
   16  det mod *suj* mod / *suj* 
   16  det *obj.p* dep_cpd dep / *obj.p* 
   16  *app* ne / *app* 
   16  *ES* UA / *ES* 
   16  NK NK *NK* RC / *NK* 
   16  NK *SB* AG APP / dummy *SB* 
   16  DET ATT *COORD* / *COORD* 
   16  det *dep.coord* / *dep.coord* 
   16  conjunct *adjunct* conjunct / *adjunct* 
   16  *dep* obj.p dep / *dep* 
   16  *MNR* NK CD / *MNR* 
   16  MO MO *CJ* / dummy dummy *CJ* 
   16  *SB* MO / *SB* 
   16  det *obj* coord / dummy *obj* 
   16  OA SB MO MO *RC* / dummy dummy dummy dummy *RC* 
   16  det *root* mod / dummy *root* 
   16  *ET* PA / *ET* dummy 
   16  NK NK NK *SB* / *SB* 
   16  MO *OP* NK / *OP* 
   16  suj *dep.coord* obj / dummy *dep.coord* 
   16  MO *OA* / *OA* 
   16  MO *MO* NK / dummy *MO* 
   16  OC *CJ* / dummy *CJ* 
   16  SB *OC* OC / *OC* 
   16  *ats* a_obj / *ats* 
   16  *ats* mod / *ats* 
   16  adjunct *pd* / dummy *pd* 
   16  NK NK NK *AG* / *AG* 
   16  CJ *SS* CJ / *SS* 
   16  SS *MS* VG / *MS* 
   15  det *obj* dep coord / dummy *obj* 
   15  *dep* dep_cpd dep_cpd dep_cpd obj.p / *dep* 
   15  SB *--* MO OC / *--* 
   15  *conjunct* obj / *conjunct* 
   15  obj suj *mod.rel* mod / dummy dummy *mod.rel* 
   15  NK *NK* OC / dummy *NK* 
   15  MO OA PM *OC* / *OC* 
   15  *SB* NK PAR / *SB* 
   15  NK *OA* NK / *OA* 
   15  NK -- *NK* / *NK* 
   15  SB *--* OC CJ / dummy *--* 
   15  det *obj* dep mod.rel / dummy *obj* 
   15  PNC *SB* APP / *SB* 
   15  SS *ROOT* OA / dummy *ROOT* 
   15  *comp_inf* obj / *comp_inf* 
   15  *mod* dep dep / *mod* 
   15  *comp* obj / *comp* 
   15  PD *--* SB / dummy *--* dummy 
   15  *SB* CJ / *SB* 
   15  *OA* RC / *OA* 
   15  SB *--* OA SVP / dummy *--* dummy dummy 
   15  NK NK *AG* MNR / *AG* 
   15  AT *OO* / *OO* 
   15  MO SB *MO* / dummy dummy *MO* 
   15  mod suj *root* obj / dummy dummy *root* 
   15  *VG* OA / *VG* 
   15  NK *CJ* CD / dummy *CJ* 
   15  DT *OO* ET / dummy *OO* 
   15  *obj* mod obj / *obj* 
   15  CM *MO* NK / *MO* 
   15  det mod *suj* / dummy dummy *suj* 
   15  *OA* IF / *OA* 
   15  *mod* suj / *mod* dummy 
   15  *subj* ne / *subj* 
   15  ATT ATT *ATT* / dummy *ATT* 
   15  NK *SB* AG MNR / dummy *SB* 
   15  *obj.p* p_obj / *obj.p* 
   15  *subj* app / *subj* 
   15  det *obj.p* dep coord / dummy *obj.p* 
   15  OA MO MO *OC* / *OC* 
   15  MO *OC* OC / dummy *OC* 
   15  NK *OA* AG MNR / dummy *OA* 
   15  det *ats* mod / *ats* 
   15  *MNR* NK / *MNR* dummy 
   15  *obj.p* dep mod.rel / *obj.p* 
   15  NK NK *SB* RC / dummy dummy *SB* 
   14  -- *PAR* NK -- / *PAR* 
   14  MO *--* SB OC / dummy *--* dummy 
   14  NK NK *PD* AG / *PD* 
   14  SB *--* MO CD / dummy *--* 
   14  SB *--* MO PD / *--* dummy 
   14  det mod *suj* dep / *suj* 
   14  det *obj.p* dep ponct mod ponct / dummy *obj.p* 
   14  det *suj* dep_cpd / dummy *suj* 
   14  *PD* CD / *PD* dummy 
   14  det mod *suj* dep / dummy dummy *suj* 
   14  *dep* obj.p obj.p / *dep* 
   14  -- *NK* MNR / *NK* 
   14  det *suj* dep mod.rel / dummy *suj* 
   14  *--* NK / *--* dummy 
   14  *det* dep_cpd dep_cpd / *det* 
   14  *PD* CC / *PD* 
   14  suj *root* mod obj mod / dummy *root* 
   14  mod det *obj* / *obj* 
   14  suj *obj.cpl* mod obj / dummy *obj.cpl* 
   14  *mod* dep.coord / *mod* 
   14  MO *--* SB PD / dummy *--* 
   14  SB OC *OC* / dummy dummy *OC* 
   14  *obj.p* de_obj / *obj.p* 
   14  adjunct *adjunct* comp / *adjunct* 
   14  SB OC *RC* / *RC* 
   14  subj conjunct *pred* conjunct / *pred* 
   14  suj *root* mod obj / *root* 
   14  *VG* AA / *VG* 
   14  mod *obj.p* dep / dummy *obj.p* 
   14  CJ *SP* CJ / *SP* 
   14  SB *--* MO MO OC / dummy *--* 
   14  SB *--* PD CJ / dummy *--* 
